service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
19925892,1,1,1,1,1,0,0,20171006,20171006
19925864,1,1,1,1,1,0,0,20171006,20171006
19925906,1,1,1,1,1,0,0,20171006,20171006
19925920,1,1,1,1,1,0,0,20171006,20171006
19925580,0,0,0,0,0,1,0,20170909,20180331
19925574,0,0,0,0,0,1,0,20170909,20180331
19925568,0,0,0,0,0,1,0,20170909,20180331
19925562,0,0,0,0,0,1,0,20170909,20180331
19925556,0,0,0,0,0,1,0,20170909,20180331
19925550,0,0,0,0,0,1,0,20170909,20180331
19925544,0,0,0,0,0,1,0,20170909,20180331
19925538,0,0,0,0,0,1,0,20170909,20180331
19925532,0,0,0,0,0,1,0,20170909,20180331
19925526,0,0,0,0,0,1,0,20170909,20180331
19925520,0,0,0,0,0,1,0,20170909,20180331
19925514,0,0,0,0,0,1,0,20170909,20180331
19925474,1,1,1,1,1,0,0,20170918,20171004
19925498,1,1,1,1,1,0,0,20170918,20171004
19925402,1,1,1,1,1,0,0,20170918,20171004
19925426,1,1,1,1,1,0,0,20170918,20171004
19925450,1,1,1,1,1,0,0,20170918,20171004
19925354,1,1,1,1,1,0,0,20170918,20171004
19925378,1,1,1,1,1,0,0,20170918,20171004
19925330,1,1,1,1,1,0,0,20170918,20171004
19925258,1,1,1,1,1,0,0,20170918,20171004
19925234,1,1,1,1,1,0,0,20170918,20171004
19925282,1,1,1,1,1,0,0,20170918,20171004
19925306,1,1,1,1,1,0,0,20170918,20171004
19925210,1,1,1,1,1,0,0,20170918,20171004
19925138,1,1,1,1,1,0,0,20170918,20171004
19925114,1,1,1,1,1,0,0,20170918,20171004
19925162,1,1,1,1,1,0,0,20170918,20171004
19925186,1,1,1,1,1,0,0,20170918,20171004
19925066,1,1,1,1,1,0,0,20170918,20171004
19925090,1,1,1,1,1,0,0,20170918,20171004
19925018,1,1,1,1,1,0,0,20170918,20171004
19925042,1,1,1,1,1,0,0,20170918,20171004
19924994,1,1,1,1,1,0,0,20170918,20171004
19924970,1,1,1,1,1,0,0,20170918,20171004
19924946,1,1,1,1,1,0,0,20170918,20171004
19924922,1,1,1,1,1,0,0,20170918,20171004
19925591,1,1,1,1,1,0,0,20171006,20171006
19925871,1,1,1,1,1,0,0,20171006,20171006
19925885,1,1,1,1,1,0,0,20171006,20171006
19925843,1,1,1,1,1,0,0,20171006,20171006
19925857,1,1,1,1,1,0,0,20171006,20171006
19925899,1,1,1,1,1,0,0,20171006,20171006
19925829,1,1,1,1,1,0,0,20171006,20171006
19925815,1,1,1,1,1,0,0,20171006,20171006
19925801,1,1,1,1,1,0,0,20171006,20171006
19925787,1,1,1,1,1,0,0,20171006,20171006
19925773,1,1,1,1,1,0,0,20171006,20171006
19925759,1,1,1,1,1,0,0,20171006,20171006
19925605,1,1,1,1,1,0,0,20171006,20171006
19925745,1,1,1,1,1,0,0,20171006,20171006
19925731,1,1,1,1,1,0,0,20171006,20171006
19925703,1,1,1,1,1,0,0,20171006,20171006
19925689,1,1,1,1,1,0,0,20171006,20171006
19925661,1,1,1,1,1,0,0,20171006,20171006
19925675,1,1,1,1,1,0,0,20171006,20171006
19925647,1,1,1,1,1,0,0,20171006,20171006
19925633,1,1,1,1,1,0,0,20171006,20171006
19925619,1,1,1,1,1,0,0,20171006,20171006
19925717,1,1,1,1,1,0,0,20171006,20171006
19925927,1,1,1,1,1,0,0,20171006,20171006
19925913,1,1,1,1,1,0,0,20171006,20171006
19925475,1,1,1,1,1,0,0,20171009,20171229
19925499,1,1,1,1,1,0,0,20171009,20171229
19925211,1,1,1,1,1,0,0,20171009,20171229
19925307,1,1,1,1,1,0,0,20171009,20171229
19925283,1,1,1,1,1,0,0,20171009,20171229
19925235,1,1,1,1,1,0,0,20171009,20171229
19925259,1,1,1,1,1,0,0,20171009,20171229
19925331,1,1,1,1,1,0,0,20171009,20171229
19925379,1,1,1,1,1,0,0,20171009,20171229
19925355,1,1,1,1,1,0,0,20171009,20171229
19925451,1,1,1,1,1,0,0,20171009,20171229
19925427,1,1,1,1,1,0,0,20171009,20171229
19925403,1,1,1,1,1,0,0,20171009,20171229
19924971,1,1,1,1,1,0,0,20171009,20171229
19924995,1,1,1,1,1,0,0,20171009,20171229
19925043,1,1,1,1,1,0,0,20171009,20171229
19925019,1,1,1,1,1,0,0,20171009,20171229
19925091,1,1,1,1,1,0,0,20171009,20171229
19925067,1,1,1,1,1,0,0,20171009,20171229
19925187,1,1,1,1,1,0,0,20171009,20171229
19925163,1,1,1,1,1,0,0,20171009,20171229
19925115,1,1,1,1,1,0,0,20171009,20171229
19925139,1,1,1,1,1,0,0,20171009,20171229
19924923,1,1,1,1,1,0,0,20171009,20171229
19924947,1,1,1,1,1,0,0,20171009,20171229
19970002,1,1,1,1,1,0,0,20170918,20171004
19970026,1,1,1,1,1,0,0,20170918,20171004
19970027,1,1,1,1,1,0,0,20171009,20171229
19970003,1,1,1,1,1,0,0,20171009,20171229
19970074,1,1,1,1,1,0,0,20170918,20171004
19970098,1,1,1,1,1,0,0,20170918,20171004
19970099,1,1,1,1,1,0,0,20171009,20171229
19970075,1,1,1,1,1,0,0,20171009,20171229
19970122,1,1,1,1,1,0,0,20170918,20171004
19970146,1,1,1,1,1,0,0,20170918,20171004
19970147,1,1,1,1,1,0,0,20171009,20171229
19970123,1,1,1,1,1,0,0,20171009,20171229
19970170,1,1,1,1,1,0,0,20170918,20171004
19970194,1,1,1,1,1,0,0,20170918,20171004
19970218,1,1,1,1,1,0,0,20170918,20171004
19970290,1,1,1,1,1,0,0,20170918,20171004
19970314,1,1,1,1,1,0,0,20170918,20171004
19970338,1,1,1,1,1,0,0,20170918,20171004
19970339,1,1,1,1,1,0,0,20171009,20171229
19970315,1,1,1,1,1,0,0,20171009,20171229
19970291,1,1,1,1,1,0,0,20171009,20171229
19970219,1,1,1,1,1,0,0,20171009,20171229
19970195,1,1,1,1,1,0,0,20171009,20171229
19970171,1,1,1,1,1,0,0,20171009,20171229
19970050,1,1,1,1,1,0,0,20170918,20171004
19970242,1,1,1,1,1,0,0,20170918,20171004
19970266,1,1,1,1,1,0,0,20170918,20171004
19970267,1,1,1,1,1,0,0,20171009,20171229
19970243,1,1,1,1,1,0,0,20171009,20171229
19970051,1,1,1,1,1,0,0,20171009,20171229
19970362,1,1,1,1,1,0,0,20170918,20171004
19970398,1,1,1,1,1,0,0,20170918,20171004
19970458,1,1,1,1,1,0,0,20170918,20171004
19970482,1,1,1,1,1,0,0,20170918,20171004
19970554,1,1,1,1,1,0,0,20170918,20171004
19970578,1,1,1,1,1,0,0,20170918,20171004
19970602,1,1,1,1,1,0,0,20170918,20171004
19970674,1,1,1,1,1,0,0,20170918,20171004
19970698,1,1,1,1,1,0,0,20170918,20171004
19970770,1,1,1,1,1,0,0,20170918,20171004
19970794,1,1,1,1,1,0,0,20170918,20171004
19970795,1,1,1,1,1,0,0,20171009,20171229
19970771,1,1,1,1,1,0,0,20171009,20171229
19970699,1,1,1,1,1,0,0,20171009,20171229
19970675,1,1,1,1,1,0,0,20171009,20171229
19970603,1,1,1,1,1,0,0,20171009,20171229
19970579,1,1,1,1,1,0,0,20171009,20171229
19970555,1,1,1,1,1,0,0,20171009,20171229
19970483,1,1,1,1,1,0,0,20171009,20171229
19970459,1,1,1,1,1,0,0,20171009,20171229
19970399,1,1,1,1,1,0,0,20171009,20171229
19970363,1,1,1,1,1,0,0,20171009,20171229
19970434,1,1,1,1,1,0,0,20170918,20171004
19971298,1,1,1,1,1,0,0,20170918,20171004
19971299,1,1,1,1,1,0,0,20171009,20171229
19970435,1,1,1,1,1,0,0,20171009,20171229
19970506,1,1,1,1,1,0,0,20170918,20171004
19970530,1,1,1,1,1,0,0,20170918,20171004
19970531,1,1,1,1,1,0,0,20171009,20171229
19970507,1,1,1,1,1,0,0,20171009,20171229
19970626,1,1,1,1,1,0,0,20170918,20171004
19970650,1,1,1,1,1,0,0,20170918,20171004
19970818,1,1,1,1,1,0,0,20170918,20171004
19970819,1,1,1,1,1,0,0,20171009,20171229
19970651,1,1,1,1,1,0,0,20171009,20171229
19970627,1,1,1,1,1,0,0,20171009,20171229
19970722,1,1,1,1,1,0,0,20170918,20171004
19970746,1,1,1,1,1,0,0,20170918,20171004
19971274,1,1,1,1,1,0,0,20170918,20171004
19971226,1,1,1,1,1,0,0,20170918,20171004
19971250,1,1,1,1,1,0,0,20170918,20171004
19971251,1,1,1,1,1,0,0,20171009,20171229
19971227,1,1,1,1,1,0,0,20171009,20171229
19971275,1,1,1,1,1,0,0,20171009,20171229
19970747,1,1,1,1,1,0,0,20171009,20171229
19970723,1,1,1,1,1,0,0,20171009,20171229
19970842,1,1,1,1,1,0,0,20170918,20171004
19970866,1,1,1,1,1,0,0,20170918,20171004
19971178,1,1,1,1,1,0,0,20170918,20171004
19971202,1,1,1,1,1,0,0,20170918,20171004
19971203,1,1,1,1,1,0,0,20171009,20171229
19971179,1,1,1,1,1,0,0,20171009,20171229
19970867,1,1,1,1,1,0,0,20171009,20171229
19970843,1,1,1,1,1,0,0,20171009,20171229
19970890,1,1,1,1,1,0,0,20170918,20171004
19970914,1,1,1,1,1,0,0,20170918,20171004
19970915,1,1,1,1,1,0,0,20171009,20171229
19970891,1,1,1,1,1,0,0,20171009,20171229
19970938,1,1,1,1,1,0,0,20170918,20171004
19970962,1,1,1,1,1,0,0,20170918,20171004
19970963,1,1,1,1,1,0,0,20171009,20171229
19970939,1,1,1,1,1,0,0,20171009,20171229
19970986,1,1,1,1,1,0,0,20170918,20171004
19971010,1,1,1,1,1,0,0,20170918,20171004
19971011,1,1,1,1,1,0,0,20171009,20171229
19970987,1,1,1,1,1,0,0,20171009,20171229
19971034,1,1,1,1,1,0,0,20170918,20171004
19971058,1,1,1,1,1,0,0,20170918,20171004
19971059,1,1,1,1,1,0,0,20171009,20171229
19971035,1,1,1,1,1,0,0,20171009,20171229
19971082,1,1,1,1,1,0,0,20170918,20171004
19971106,1,1,1,1,1,0,0,20170918,20171004
19971107,1,1,1,1,1,0,0,20171009,20171229
19971083,1,1,1,1,1,0,0,20171009,20171229
19971130,1,1,1,1,1,0,0,20170918,20171004
19971154,1,1,1,1,1,0,0,20170918,20171004
19971155,1,1,1,1,1,0,0,20171009,20171229
19971131,1,1,1,1,1,0,0,20171009,20171229
19969325,1,1,1,1,1,0,0,20171006,20171006
19969311,1,1,1,1,1,0,0,20171006,20171006
19969318,1,1,1,1,1,0,0,20171006,20171006
19969332,1,1,1,1,1,0,0,20171006,20171006
19969423,1,1,1,1,1,0,0,20171006,20171006
19969437,1,1,1,1,1,0,0,20171006,20171006
19969339,1,1,1,1,1,0,0,20171006,20171006
19969346,1,1,1,1,1,0,0,20171006,20171006
19969353,1,1,1,1,1,0,0,20171006,20171006
19969360,1,1,1,1,1,0,0,20171006,20171006
19969374,1,1,1,1,1,0,0,20171006,20171006
19969381,1,1,1,1,1,0,0,20171006,20171006
19969395,1,1,1,1,1,0,0,20171006,20171006
19969367,1,1,1,1,1,0,0,20171006,20171006
19969409,1,1,1,1,1,0,0,20171006,20171006
19969486,1,1,1,1,1,0,0,20171006,20171006
19969500,1,1,1,1,1,0,0,20171006,20171006
19969472,1,1,1,1,1,0,0,20171006,20171006
19969416,1,1,1,1,1,0,0,20171006,20171006
19969430,1,1,1,1,1,0,0,20171006,20171006
19969444,1,1,1,1,1,0,0,20171006,20171006
19969458,1,1,1,1,1,0,0,20171006,20171006
19969402,1,1,1,1,1,0,0,20171006,20171006
19969388,1,1,1,1,1,0,0,20171006,20171006
19969465,1,1,1,1,1,0,0,20171006,20171006
19969451,1,1,1,1,1,0,0,20171006,20171006
19969479,1,1,1,1,1,0,0,20171006,20171006
19969493,1,1,1,1,1,0,0,20171006,20171006
19969507,1,1,1,1,1,0,0,20171006,20171006
19969514,1,1,1,1,1,0,0,20171006,20171006
19969521,1,1,1,1,1,0,0,20171006,20171006
19969528,1,1,1,1,1,0,0,20171006,20171006
19969542,1,1,1,1,1,0,0,20171006,20171006
19969549,1,1,1,1,1,0,0,20171006,20171006
19969556,1,1,1,1,1,0,0,20171006,20171006
19969563,1,1,1,1,1,0,0,20171006,20171006
19969535,1,1,1,1,1,0,0,20171006,20171006
19969570,1,1,1,1,1,0,0,20171006,20171006
19969577,1,1,1,1,1,0,0,20171006,20171006
19969584,1,1,1,1,1,0,0,20171006,20171006
19969591,1,1,1,1,1,0,0,20171006,20171006
19969598,1,1,1,1,1,0,0,20171006,20171006
19969605,1,1,1,1,1,0,0,20171006,20171006
19969612,1,1,1,1,1,0,0,20171006,20171006
19969626,1,1,1,1,1,0,0,20171006,20171006
19969633,1,1,1,1,1,0,0,20171006,20171006
19969640,1,1,1,1,1,0,0,20171006,20171006
19969647,1,1,1,1,1,0,0,20171006,20171006
19969619,1,1,1,1,1,0,0,20171006,20171006
19969654,1,1,1,1,1,0,0,20171006,20171006
19969661,1,1,1,1,1,0,0,20171006,20171006
19969668,1,1,1,1,1,0,0,20171006,20171006
19969675,1,1,1,1,1,0,0,20171006,20171006
19969682,1,1,1,1,1,0,0,20171006,20171006
19969689,1,1,1,1,1,0,0,20171006,20171006
19969696,1,1,1,1,1,0,0,20171006,20171006
19969703,1,1,1,1,1,0,0,20171006,20171006
19969808,1,1,1,1,1,0,0,20171006,20171006
19969787,1,1,1,1,1,0,0,20171006,20171006
19969710,1,1,1,1,1,0,0,20171006,20171006
19969717,1,1,1,1,1,0,0,20171006,20171006
19969731,1,1,1,1,1,0,0,20171006,20171006
19969738,1,1,1,1,1,0,0,20171006,20171006
19969745,1,1,1,1,1,0,0,20171006,20171006
19969752,1,1,1,1,1,0,0,20171006,20171006
19969724,1,1,1,1,1,0,0,20171006,20171006
19969759,1,1,1,1,1,0,0,20171006,20171006
19969773,1,1,1,1,1,0,0,20171006,20171006
19969780,1,1,1,1,1,0,0,20171006,20171006
19969794,1,1,1,1,1,0,0,20171006,20171006
19969815,1,1,1,1,1,0,0,20171006,20171006
19969766,1,1,1,1,1,0,0,20171006,20171006
19969822,1,1,1,1,1,0,0,20171006,20171006
19969829,1,1,1,1,1,0,0,20171006,20171006
19969836,1,1,1,1,1,0,0,20171006,20171006
19969801,1,1,1,1,1,0,0,20171006,20171006
19969843,1,1,1,1,1,0,0,20171006,20171006
19969850,1,1,1,1,1,0,0,20171006,20171006
19969857,1,1,1,1,1,0,0,20171006,20171006
19969864,1,1,1,1,1,0,0,20171006,20171006
19969871,1,1,1,1,1,0,0,20171006,20171006
19969885,1,1,1,1,1,0,0,20171006,20171006
19969976,1,1,1,1,1,0,0,20171006,20171006
19969990,1,1,1,1,1,0,0,20171006,20171006
19969962,1,1,1,1,1,0,0,20171006,20171006
19969913,1,1,1,1,1,0,0,20171006,20171006
19969892,1,1,1,1,1,0,0,20171006,20171006
19969899,1,1,1,1,1,0,0,20171006,20171006
19969878,1,1,1,1,1,0,0,20171006,20171006
19969906,1,1,1,1,1,0,0,20171006,20171006
19969920,1,1,1,1,1,0,0,20171006,20171006
19969927,1,1,1,1,1,0,0,20171006,20171006
19969941,1,1,1,1,1,0,0,20171006,20171006
19969955,1,1,1,1,1,0,0,20171006,20171006
19969948,1,1,1,1,1,0,0,20171006,20171006
19969969,1,1,1,1,1,0,0,20171006,20171006
19969934,1,1,1,1,1,0,0,20171006,20171006
19969983,1,1,1,1,1,0,0,20171006,20171006
19970014,1,1,1,1,1,0,0,20170918,20171004
19970926,1,1,1,1,1,0,0,20170918,20171004
19970998,1,1,1,1,1,0,0,20170918,20171004
19971022,1,1,1,1,1,0,0,20170918,20171004
19970950,1,1,1,1,1,0,0,20170918,20171004
19970974,1,1,1,1,1,0,0,20170918,20171004
19970902,1,1,1,1,1,0,0,20170918,20171004
19970854,1,1,1,1,1,0,0,20170918,20171004
19970878,1,1,1,1,1,0,0,20170918,20171004
19970830,1,1,1,1,1,0,0,20170918,20171004
19970806,1,1,1,1,1,0,0,20170918,20171004
19970734,1,1,1,1,1,0,0,20170918,20171004
19970710,1,1,1,1,1,0,0,20170918,20171004
19970758,1,1,1,1,1,0,0,20170918,20171004
19970782,1,1,1,1,1,0,0,20170918,20171004
19970638,1,1,1,1,1,0,0,20170918,20171004
19970614,1,1,1,1,1,0,0,20170918,20171004
19970662,1,1,1,1,1,0,0,20170918,20171004
19970686,1,1,1,1,1,0,0,20170918,20171004
19970518,1,1,1,1,1,0,0,20170918,20171004
19970542,1,1,1,1,1,0,0,20170918,20171004
19970566,1,1,1,1,1,0,0,20170918,20171004
19970590,1,1,1,1,1,0,0,20170918,20171004
19970446,1,1,1,1,1,0,0,20170918,20171004
19970386,1,1,1,1,1,0,0,20170918,20171004
19970422,1,1,1,1,1,0,0,20170918,20171004
19970470,1,1,1,1,1,0,0,20170918,20171004
19970494,1,1,1,1,1,0,0,20170918,20171004
19970374,1,1,1,1,1,0,0,20170918,20171004
19970410,1,1,1,1,1,0,0,20170918,20171004
19970326,1,1,1,1,1,0,0,20170918,20171004
19970350,1,1,1,1,1,0,0,20170918,20171004
19970254,1,1,1,1,1,0,0,20170918,20171004
19970230,1,1,1,1,1,0,0,20170918,20171004
19970278,1,1,1,1,1,0,0,20170918,20171004
19970302,1,1,1,1,1,0,0,20170918,20171004
19970062,1,1,1,1,1,0,0,20170918,20171004
19970038,1,1,1,1,1,0,0,20170918,20171004
19970086,1,1,1,1,1,0,0,20170918,20171004
19970110,1,1,1,1,1,0,0,20170918,20171004
19970182,1,1,1,1,1,0,0,20170918,20171004
19970206,1,1,1,1,1,0,0,20170918,20171004
19970134,1,1,1,1,1,0,0,20170918,20171004
19970158,1,1,1,1,1,0,0,20170918,20171004
19971142,1,1,1,1,1,0,0,20170918,20171004
19971166,1,1,1,1,1,0,0,20170918,20171004
19971190,1,1,1,1,1,0,0,20170918,20171004
19971214,1,1,1,1,1,0,0,20170918,20171004
19971094,1,1,1,1,1,0,0,20170918,20171004
19971118,1,1,1,1,1,0,0,20170918,20171004
19971046,1,1,1,1,1,0,0,20170918,20171004
19971070,1,1,1,1,1,0,0,20170918,20171004
19971286,1,1,1,1,1,0,0,20170918,20171004
19971310,1,1,1,1,1,0,0,20170918,20171004
19971238,1,1,1,1,1,0,0,20170918,20171004
19971262,1,1,1,1,1,0,0,20170918,20171004
19971322,1,1,1,1,1,0,0,20170918,20171004
19969997,1,1,1,1,1,0,0,20171006,20171006
19970015,1,1,1,1,1,0,0,20171009,20171229
19971323,1,1,1,1,1,0,0,20171009,20171229
19971263,1,1,1,1,1,0,0,20171009,20171229
19971239,1,1,1,1,1,0,0,20171009,20171229
19971311,1,1,1,1,1,0,0,20171009,20171229
19971287,1,1,1,1,1,0,0,20171009,20171229
19971071,1,1,1,1,1,0,0,20171009,20171229
19971047,1,1,1,1,1,0,0,20171009,20171229
19971119,1,1,1,1,1,0,0,20171009,20171229
19971095,1,1,1,1,1,0,0,20171009,20171229
19971215,1,1,1,1,1,0,0,20171009,20171229
19971191,1,1,1,1,1,0,0,20171009,20171229
19971167,1,1,1,1,1,0,0,20171009,20171229
19971143,1,1,1,1,1,0,0,20171009,20171229
19970159,1,1,1,1,1,0,0,20171009,20171229
19970135,1,1,1,1,1,0,0,20171009,20171229
19970207,1,1,1,1,1,0,0,20171009,20171229
19970183,1,1,1,1,1,0,0,20171009,20171229
19970111,1,1,1,1,1,0,0,20171009,20171229
19970087,1,1,1,1,1,0,0,20171009,20171229
19970039,1,1,1,1,1,0,0,20171009,20171229
19970063,1,1,1,1,1,0,0,20171009,20171229
19970303,1,1,1,1,1,0,0,20171009,20171229
19970279,1,1,1,1,1,0,0,20171009,20171229
19970231,1,1,1,1,1,0,0,20171009,20171229
19970255,1,1,1,1,1,0,0,20171009,20171229
19970351,1,1,1,1,1,0,0,20171009,20171229
19970327,1,1,1,1,1,0,0,20171009,20171229
19970411,1,1,1,1,1,0,0,20171009,20171229
19970375,1,1,1,1,1,0,0,20171009,20171229
19970495,1,1,1,1,1,0,0,20171009,20171229
19970471,1,1,1,1,1,0,0,20171009,20171229
19970423,1,1,1,1,1,0,0,20171009,20171229
19970387,1,1,1,1,1,0,0,20171009,20171229
19970447,1,1,1,1,1,0,0,20171009,20171229
19970591,1,1,1,1,1,0,0,20171009,20171229
19970567,1,1,1,1,1,0,0,20171009,20171229
19970543,1,1,1,1,1,0,0,20171009,20171229
19970519,1,1,1,1,1,0,0,20171009,20171229
19970687,1,1,1,1,1,0,0,20171009,20171229
19970663,1,1,1,1,1,0,0,20171009,20171229
19970615,1,1,1,1,1,0,0,20171009,20171229
19970639,1,1,1,1,1,0,0,20171009,20171229
19970783,1,1,1,1,1,0,0,20171009,20171229
19970759,1,1,1,1,1,0,0,20171009,20171229
19970711,1,1,1,1,1,0,0,20171009,20171229
19970735,1,1,1,1,1,0,0,20171009,20171229
19970807,1,1,1,1,1,0,0,20171009,20171229
19970831,1,1,1,1,1,0,0,20171009,20171229
19970879,1,1,1,1,1,0,0,20171009,20171229
19970855,1,1,1,1,1,0,0,20171009,20171229
19970903,1,1,1,1,1,0,0,20171009,20171229
19970975,1,1,1,1,1,0,0,20171009,20171229
19970951,1,1,1,1,1,0,0,20171009,20171229
19971023,1,1,1,1,1,0,0,20171009,20171229
19970999,1,1,1,1,1,0,0,20171009,20171229
19970927,1,1,1,1,1,0,0,20171009,20171229
20230188,1,1,1,1,1,0,0,20170918,20171004
20230189,1,1,1,1,1,0,0,20171009,20171229
20227809,1,1,1,1,1,0,0,20171006,20171006
20227816,1,1,1,1,1,0,0,20171006,20171006
20227830,1,1,1,1,1,0,0,20171006,20171006
20227851,1,1,1,1,1,0,0,20171006,20171006
20230200,1,1,1,1,1,0,0,20170918,20171004
20230224,1,1,1,1,1,0,0,20170918,20171004
20230260,1,1,1,1,1,0,0,20170918,20171004
20230261,1,1,1,1,1,0,0,20171009,20171229
20230225,1,1,1,1,1,0,0,20171009,20171229
20230201,1,1,1,1,1,0,0,20171009,20171229
20233951,0,0,0,0,0,1,0,20170909,20180331
20226835,0,0,0,0,0,0,1,20170910,20180408
20233747,0,0,0,0,0,0,0,20170622,20180731
20230296,1,1,1,1,1,0,0,20170918,20171004
20230332,1,1,1,1,1,0,0,20170918,20171004
20230333,1,1,1,1,1,0,0,20171009,20171229
20230297,1,1,1,1,1,0,0,20171009,20171229
20233957,0,0,0,0,0,1,0,20170909,20180331
20233966,0,0,0,0,0,1,0,20170909,20180331
20226841,0,0,0,0,0,0,1,20170910,20180408
20226847,0,0,0,0,0,0,1,20170910,20180408
20227872,1,1,1,1,1,0,0,20171006,20171006
20227893,1,1,1,1,1,0,0,20171006,20171006
20233749,0,0,0,0,0,0,0,20170622,20180731
20233751,0,0,0,0,0,0,0,20170622,20180731
20230368,1,1,1,1,1,0,0,20170918,20171004
20230392,1,1,1,1,1,0,0,20170918,20171004
20230416,1,1,1,1,1,0,0,20170918,20171004
20230417,1,1,1,1,1,0,0,20171009,20171229
20230393,1,1,1,1,1,0,0,20171009,20171229
20230369,1,1,1,1,1,0,0,20171009,20171229
20233975,0,0,0,0,0,1,0,20170909,20180331
20233984,0,0,0,0,0,1,0,20170909,20180331
20234014,0,0,0,0,0,1,0,20170909,20180331
20234023,0,0,0,0,0,1,0,20170909,20180331
20226853,0,0,0,0,0,0,1,20170910,20180408
20227914,1,1,1,1,1,0,0,20171006,20171006
20227928,1,1,1,1,1,0,0,20171006,20171006
20227942,1,1,1,1,1,0,0,20171006,20171006
20234038,0,0,0,0,0,1,0,20170909,20180331
20234047,0,0,0,0,0,1,0,20170909,20180331
20233753,0,0,0,0,0,0,0,20170622,20180731
20227417,0,0,0,0,0,0,1,20170910,20180408
20227426,0,0,0,0,0,0,1,20170910,20180408
20230440,1,1,1,1,1,0,0,20170918,20171004
20230476,1,1,1,1,1,0,0,20170918,20171004
20230512,1,1,1,1,1,0,0,20170918,20171004
20230513,1,1,1,1,1,0,0,20171009,20171229
20230477,1,1,1,1,1,0,0,20171009,20171229
20230441,1,1,1,1,1,0,0,20171009,20171229
20234005,0,0,0,0,0,1,0,20170909,20180331
20233993,0,0,0,0,0,1,0,20170909,20180331
20233999,0,0,0,0,0,1,0,20170909,20180331
20234581,0,0,0,0,0,1,0,20170909,20180331
20234590,0,0,0,0,0,1,0,20170909,20180331
20226859,0,0,0,0,0,0,1,20170910,20180408
20226865,0,0,0,0,0,0,1,20170910,20180408
20226871,0,0,0,0,0,0,1,20170910,20180408
20227956,1,1,1,1,1,0,0,20171006,20171006
20227977,1,1,1,1,1,0,0,20171006,20171006
20227998,1,1,1,1,1,0,0,20171006,20171006
20233755,0,0,0,0,0,0,0,20170622,20180731
20233757,0,0,0,0,0,0,0,20170622,20180731
20233759,0,0,0,0,0,0,0,20170622,20180731
20234053,0,0,0,0,0,1,0,20170909,20180331
20234062,0,0,0,0,0,1,0,20170909,20180331
20234071,0,0,0,0,0,1,0,20170909,20180331
20234080,0,0,0,0,0,1,0,20170909,20180331
20234089,0,0,0,0,0,1,0,20170909,20180331
20234098,0,0,0,0,0,1,0,20170909,20180331
20234518,0,0,0,0,0,1,0,20170909,20180331
20234527,0,0,0,0,0,1,0,20170909,20180331
20227246,0,0,0,0,0,0,1,20170910,20180408
20227255,0,0,0,0,0,0,1,20170910,20180408
20230548,1,1,1,1,1,0,0,20170918,20171004
20230584,1,1,1,1,1,0,0,20170918,20171004
20232504,1,1,1,1,1,0,0,20170918,20171004
20232540,1,1,1,1,1,0,0,20170918,20171004
20228061,1,1,1,1,1,0,0,20171006,20171006
20228075,1,1,1,1,1,0,0,20171006,20171006
20228089,1,1,1,1,1,0,0,20171006,20171006
20228103,1,1,1,1,1,0,0,20171006,20171006
20228117,1,1,1,1,1,0,0,20171006,20171006
20230585,1,1,1,1,1,0,0,20171009,20171229
20230549,1,1,1,1,1,0,0,20171009,20171229
20232541,1,1,1,1,1,0,0,20171009,20171229
20232505,1,1,1,1,1,0,0,20171009,20171229
20226880,0,0,0,0,0,0,1,20170910,20180408
20226889,0,0,0,0,0,0,1,20170910,20180408
20226898,0,0,0,0,0,0,1,20170910,20180408
20228019,1,1,1,1,1,0,0,20171006,20171006
20228040,1,1,1,1,1,0,0,20171006,20171006
20233761,0,0,0,0,0,0,0,20170622,20180731
20233763,0,0,0,0,0,0,0,20170622,20180731
20230620,1,1,1,1,1,0,0,20170918,20171004
20230644,1,1,1,1,1,0,0,20170918,20171004
20230668,1,1,1,1,1,0,0,20170918,20171004
20230692,1,1,1,1,1,0,0,20170918,20171004
20230716,1,1,1,1,1,0,0,20170918,20171004
20228131,1,1,1,1,1,0,0,20171006,20171006
20228145,1,1,1,1,1,0,0,20171006,20171006
20228159,1,1,1,1,1,0,0,20171006,20171006
20230717,1,1,1,1,1,0,0,20171009,20171229
20230693,1,1,1,1,1,0,0,20171009,20171229
20230669,1,1,1,1,1,0,0,20171009,20171229
20230645,1,1,1,1,1,0,0,20171009,20171229
20230621,1,1,1,1,1,0,0,20171009,20171229
20226907,0,0,0,0,0,0,1,20170910,20180408
20226913,0,0,0,0,0,0,1,20170910,20180408
20226922,0,0,0,0,0,0,1,20170910,20180408
20234572,0,0,0,0,0,1,0,20170909,20180331
20227435,0,0,0,0,0,0,1,20170910,20180408
20232648,1,1,1,1,1,0,0,20170918,20171004
20232684,1,1,1,1,1,0,0,20170918,20171004
20232396,1,1,1,1,1,0,0,20170918,20171004
20232397,1,1,1,1,1,0,0,20171009,20171229
20232685,1,1,1,1,1,0,0,20171009,20171229
20232649,1,1,1,1,1,0,0,20171009,20171229
20233766,0,0,0,0,0,0,0,20170622,20180731
20233768,0,0,0,0,0,0,0,20170622,20180731
20233770,0,0,0,0,0,0,0,20170622,20180731
20226931,0,0,0,0,0,0,1,20170910,20180408
